"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000102125",322.454266198971,0.301234204237003,0.130257579581667,2.31260403582227,0.0207444194403141,0.0817803610292401
"ENSG00000069869",1086.89623545497,0.257574697251264,0.111418892115659,2.31176860907832,0.0207904381775045,0.0819438647468332
"ENSG00000001617",598.664307018364,-0.25020976840002,0.108241908376183,-2.31157942569197,0.020800871524468,0.0819640769730284
"ENSG00000131149",846.851193474907,-0.326591058011427,0.141296283457737,-2.3113917083963,0.0208112285281489,0.0819640769730284
"ENSG00000165916",1431.35967482778,0.199731714915696,0.0864135921060118,2.31134605156405,0.0208137482508594,0.0819640769730284
"ENSG00000171204",493.350319205974,-0.273877149614969,0.118490772997682,-2.31137955037501,0.0208118994826339,0.0819640769730284
"ENSG00000015153",229.952714103994,0.399680114867008,0.172964360987896,2.31076571256768,0.0208457993498467,0.0820723698420164
"ENSG00000092847",976.601199891921,-0.232549835215106,0.100656888707657,-2.3103221071189,0.020870327897309,0.0821510047247926
"ENSG00000072864",255.719314836609,0.323075749469123,0.139859363654122,2.3100044289355,0.0208879089254055,0.0822022640207139
"ENSG00000101856",3541.38255830756,-0.189956962994836,0.0822377092008725,-2.30985231520555,0.0208963318118188,0.0822174678661828
"ENSG00000197566",92.2139243469323,-0.500615228717749,0.216804167807558,-2.3090664436032,0.0209398944939579,0.0823708938732654
"ENSG00000197256",17278.9541814303,0.223991400955536,0.0970132852814455,2.30887347341875,0.0209506033729706,0.0823950447156829
"ENSG00000104853",2026.55020886348,0.198458255291942,0.0859958421710319,2.30776570450047,0.0210121713877033,0.0826141844012256
"ENSG00000132825",143.39318002416,0.400931231579826,0.173735826696175,2.30770612604253,0.021015487125578,0.0826141844012256
"ENSG00000131759",691.267506097323,-0.28279658650928,0.12255821795526,-2.30744695237422,0.021029916301872,0.0826528881332512
"ENSG00000175893",399.420712342833,0.283820256147994,0.123016500927004,2.3071722411972,0.0210452199333789,0.0826950110783807
"ENSG00000154359",258.378802780173,-0.386206995613325,0.167404136950873,-2.30703376062124,0.0210529380980002,0.0827073158568932
"ENSG00000206418",577.58531393088,0.32545909505897,0.141091719170107,2.30672003270851,0.0210704327327322,0.0827580141661136
"ENSG00000090020",1123.43330471586,-0.283775040321238,0.123029475315272,-2.30656141216601,0.0210792828239448,0.0827732746029131
"ENSG00000126088",1181.37476663797,-0.21382621065529,0.092706490629904,-2.30648586956992,0.0210834987938764,0.0827732746029131
"ENSG00000176102",350.258150392899,-0.307631902897864,0.133399057466349,-2.30610252231705,0.0211049044128956,0.0828036165822719
"ENSG00000183762",2288.09761078087,-0.257511991995877,0.11166952288115,-2.30601855682636,0.0211095954652121,0.0828036165822719
"ENSG00000244171",88.5362389034297,-0.502446761111422,0.217878525240108,-2.30608666254608,0.0211057904098975,0.0828036165822719
"ENSG00000249565",193.054185779439,0.39193555480583,0.169951807611158,2.30615702365791,0.0211018599737749,0.0828036165822719
"ENSG00000110876",81.8031838041757,-0.542860223523989,0.235423684777734,-2.30588618998343,0.0211169924884743,0.0828146169099973
"ENSG00000119630",712.055399305833,-1.12808842538262,0.489295249819873,-2.30553725137922,0.0211365029612604,0.0828731075010758
"ENSG00000173621",176.189034218003,0.479065964452959,0.207811645057954,2.30528931292256,0.0211503756769956,0.0829094726538229
"ENSG00000138069",3350.04351298803,0.180650607521835,0.0783707291764343,2.30507753877268,0.0211622311986102,0.0829304330721146
"ENSG00000178035",2915.06737936472,-0.212096052275121,0.0920144629586646,-2.30502950791986,0.0211649208627923,0.0829304330721146
"ENSG00000184216",2521.00546271284,0.26048523575543,0.113131588071319,2.30249782749641,0.0213071137987847,0.0834694494937399
"ENSG00000148143",265.179499566157,-0.419745374771891,0.182387888697586,-2.30138841876646,0.0213696859476883,0.0836963894458547
"ENSG00000148429",334.796474198769,-0.291348161217937,0.126610350799407,-2.30114014674464,0.0213837107171849,0.0837331317377367
"ENSG00000235997",349.044690520185,0.886186526648199,0.385177849737192,2.30072037437471,0.0214074416940372,0.0838078568447414
"ENSG00000223458",6.19628354728014,-1.86728875507403,0.811761212278349,-2.30029314881055,0.0214316175664235,0.0838842908525611
"ENSG00000111671",123.920830986411,-0.431278366375096,0.187504852285674,-2.30009176358817,0.0214430218106873,0.0839107138216824
"ENSG00000165912",493.44659615124,-0.271330602653564,0.117977979219638,-2.29984107583696,0.0214572253905847,0.0839480772929103
"ENSG00000156508",256787.288551532,-0.20162206877741,0.0876789419529545,-2.29954951880685,0.0214737548641246,0.0839945222798035
"ENSG00000039523",1099.93164695432,0.223227485776476,0.0971004634802987,2.29893326741708,0.0215087289786839,0.0841130776281995
"ENSG00000241973",2514.91792119262,-0.203353408829071,0.088461247536974,-2.29878522506791,0.0215171382103489,0.0841277181719451
"ENSG00000259834",34.7926857667279,-0.976743000398687,0.424935746872471,-2.29856633052766,0.021529577295611,0.0841581048763187
"ENSG00000257702",64.3467065460258,-0.563569431130156,0.245207964055141,-2.29833249218375,0.0215428725059762,0.0841918242366198
"ENSG00000178342",16.4422218135939,1.22279684836057,0.532162107544185,2.29779014895201,0.0215737357157762,0.0842941717067988
"ENSG00000127527",550.105894583335,-0.258757256783511,0.112626147963448,-2.29748829612363,0.0215909299694707,0.0843065502835633
"ENSG00000139192",242.80833703812,-0.310946044632486,0.135333748785035,-2.29762381833074,0.0215832088277099,0.0843065502835633
"ENSG00000168374",5144.76668363583,0.225626537840381,0.0982045289904649,2.29751662331467,0.0215893158783434,0.0843065502835633
"ENSG00000123159",1193.35755666909,0.230380047620351,0.100296937623822,2.29697987873193,0.021619917600264,0.0844014622576228
"ENSG00000214184",5.14398561057341,-2.17290390256856,0.94613162132998,-2.29661904705616,0.021640511118173,0.0844635706672933
"ENSG00000132640",1449.15396177366,0.249552573791984,0.108677758424017,2.29626169522499,0.0216609228596719,0.0845249428707213
"ENSG00000037749",833.327480118876,0.237876208067577,0.103639139131196,2.29523527560809,0.021719644610835,0.0847357489447373
"ENSG00000005156",205.661595392504,-0.392551859192874,0.171047809799659,-2.29498325440503,0.0217340839824071,0.0847737405084932
"ENSG00000169629",894.373371805724,-0.219899708000172,0.0958359085962474,-2.29454398900312,0.021759271346213,0.0848536290905953
"ENSG00000139832",91.6756722659635,0.492915012515484,0.214926013172103,2.29341718687527,0.02182399808104,0.0850692463029211
"ENSG00000171552",1968.19439366408,0.23461161733119,0.102297721483618,2.29341977444493,0.021823849251914,0.0850692463029211
"ENSG00000137364",344.501167810173,-0.371218048752868,0.161897367402395,-2.29292208211273,0.021852491256078,0.0851619023837471
"ENSG00000234231",390.709737267195,0.265848345751833,0.1160127934957,2.29154335260177,0.0219320074961886,0.0854533187491948
"ENSG00000131778",683.259857159603,-0.278965845459314,0.121746707141948,-2.29136255105496,0.0219424536133017,0.0854755505627688
"ENSG00000235652",107.370284015727,-0.489532069217411,0.213669785971065,-2.29106828086449,0.0219594648308463,0.085523341215944
"ENSG00000197128",121.411248860077,-0.488845554255546,0.213447065573989,-2.2902425617376,0.0220072594141971,0.0856909742510908
"ENSG00000104824",1827.2489129504,-0.194943470974948,0.085122493647833,-2.29015225730422,0.0220124919348213,0.0856928442505826
"ENSG00000107829",505.760185826219,0.253517069794658,0.110720023757416,2.28971292807979,0.0220379634841247,0.0857364741199001
"ENSG00000176438",457.535351024225,0.347692426237083,0.15184280897904,2.28981819142373,0.0220318581628088,0.0857364741199001
"ENSG00000249119",74.5513695285411,0.529660672176964,0.231317228754356,2.28975885207162,0.0220352996909757,0.0857364741199001
"ENSG00000168491",9.64551444419294,-1.43468418073331,0.626786963563281,-2.28895025604416,0.0220822427834713,0.085890207478765
"ENSG00000163554",7.12191205675216,-1.7951340680574,0.784572975803108,-2.28803963865803,0.0221352128540244,0.0860591112944734
"ENSG00000164038",395.522300375221,0.267961948039868,0.117111080569608,2.28810072229329,0.0221316562005495,0.0860591112944734
"ENSG00000259236",16.6886421561024,-1.1163219720961,0.487969848254783,-2.28768637260809,0.0221557918626745,0.086120551598997
"ENSG00000138036",396.899049164179,0.297870345256106,0.130231751140658,2.28723289556622,0.0221822329077045,0.0862047465068378
"ENSG00000178498",395.372044803094,-0.313450921498175,0.137088805981942,-2.28648079070339,0.0222261466538904,0.0863567930323101
"ENSG00000205664",104.045948660832,-0.442000373309521,0.193428139892912,-2.28508826871946,0.0223076525440578,0.0866548019548579
"ENSG00000133805",790.957243324477,0.40203730691858,0.175978561629778,2.28458116258719,0.0223373985291861,0.0867516627780062
"ENSG00000148399",287.21279414805,-0.29075925652027,0.127285390468728,-2.28430973460152,0.0223533341995324,0.0867948583733782
"ENSG00000186812",364.473743753288,-0.323622639194751,0.14168864349418,-2.28404077570299,0.0223691346576803,0.0868188196614917
"ENSG00000237126",17.3030751253584,1.08048875967925,0.473045093416802,2.28411366002106,0.0223648519828276,0.0868188196614917
"ENSG00000121297",866.164232044795,-0.237630862876011,0.104067938317368,-2.2834204916343,0.022405611348896,0.0869416793293078
"ENSG00000255197",21.6122558784894,0.993399847708237,0.435172563338055,2.28277224117306,0.0224437878948927,0.0870710807488607
"ENSG00000160781",23.6199895369657,1.00203182389016,0.438989635408877,2.28258651928504,0.0224547357811959,0.0870948151444448
"ENSG00000148053",56.5374438647578,0.596856138401576,0.261647092056499,2.28114951979934,0.0225396006920524,0.0874051784256106
"ENSG00000172037",12245.1905698226,-0.257477310884353,0.112889258360489,-2.28079548598107,0.0225605516282005,0.0874676127627848
"ENSG00000164244",1531.60006258323,-0.212982264723406,0.0933994275751518,-2.28033800905294,0.0225876491639546,0.0875538455985445
"ENSG00000092094",294.685775003033,-0.289758000192779,0.127078983608513,-2.28014099550421,0.0225993274948211,0.0875802865649289
"ENSG00000162551",1110.14214690452,0.306073845548806,0.134244662302957,2.27997031910344,0.0226094488860012,0.0876006837800543
"ENSG00000122557",807.803846406629,0.22536397704013,0.0988590785230973,2.27964877284868,0.0226285278103298,0.0876557708863302
"ENSG00000130811",1849.90208383,0.213020518111893,0.0934728170990303,2.27895686385708,0.022669629634084,0.0877961257649919
"ENSG00000102098",49.2490265996647,-0.630541981958903,0.276693224284822,-2.27884865481865,0.0226760634939832,0.0878021852960073
"ENSG00000161328",35.0017361549034,-0.732995437392708,0.321688403676691,-2.27858831407984,0.0226915492556626,0.0878432838510324
"ENSG00000063127",28.1991069565975,-0.87184991151814,0.38274601482904,-2.27788109539839,0.0227336629082162,0.0879660414000165
"ENSG00000111252",1151.53123456862,0.244369706415956,0.107281974040094,2.27782634130714,0.0227369262506568,0.0879660414000165
"ENSG00000159335",4027.30982988525,0.275717570827732,0.121045021186919,2.27781009184975,0.0227378947962221,0.0879660414000165
"ENSG00000021776",1158.88409660431,0.222799732231405,0.0978347167510222,2.27730747969971,0.0227678705989151,0.0880631151093173
"ENSG00000105325",763.074610438566,-0.219034317406018,0.0962011288163229,-2.27683728976009,0.0227959438190882,0.0881294048096273
"ENSG00000108176",18.8372180782387,-1.05307721892213,0.462563463616338,-2.27661132310178,0.0228094461095015,0.0881294048096273
"ENSG00000126947",1176.71436299938,-0.279973156180899,0.122971210885586,-2.27673741003811,0.0228019111217662,0.0881294048096273
"ENSG00000187601",388.118096112061,-0.262247746436009,0.115189612073788,-2.27666142558081,0.0228064517134894,0.0881294048096273
"ENSG00000235655",2826.26439566158,-0.184119509261415,0.0808678450848119,-2.27679504836955,0.0227984673605896,0.0881294048096273
"ENSG00000178234",999.204591546485,0.212662723281527,0.0934618729995848,2.27539547899358,0.0228822163449488,0.0883916292056807
"ENSG00000075790",963.026608353137,0.268834406779029,0.118154010567181,2.27528803710114,0.0228886566039532,0.088397570332509
"ENSG00000198786",60091.6693593351,0.158571284048112,0.0696965360449914,2.27516736191523,0.0228958919676635,0.0884065790066186
"ENSG00000139675",1182.12004485961,0.226888230829773,0.0997329327547516,2.27495797589451,0.0229084509121363,0.0884361350562282
"ENSG00000164828",3038.24542383996,0.197018131721652,0.0866179532179072,2.27456461856133,0.0229320606119839,0.0885083298277599
"ENSG00000166035",29.965622734703,-0.774968772303988,0.340795031643251,-2.27400255387302,0.0229658329725771,0.0886197090009651
"ENSG00000084754",4679.5349461123,0.211479950243942,0.0930224635520312,2.27342882749663,0.0230003505874575,0.0887339156596135
"ENSG00000183779",1280.31011510073,0.41011626160744,0.180434196621729,2.27294087975588,0.0230297428749813,0.0888283044966122
"ENSG00000100167",16.7255213954182,-1.2683532081853,0.558123252946071,-2.27253245853896,0.0230543698337778,0.0889042764847479
"ENSG00000187098",1343.72100028828,0.274745234255487,0.120934571030631,2.2718502402915,0.0230955572007108,0.089043249827502
"ENSG00000250033",5.56376881986523,-2.01158522745425,0.885469675714038,-2.27177201278194,0.0231002840890115,0.089043249827502
"ENSG00000170088",517.838095544029,0.31312051689305,0.137839294136888,2.27163465145209,0.0231085861644309,0.0890520806548821
"ENSG00000235257",27.0917029698426,-0.895636828079977,0.394280850474707,-2.27157070144707,0.0231124521664179,0.0890520806548821
"ENSG00000169249",199.132851791015,-0.386483425089496,0.170178861195521,-2.27104249243659,0.023144405736863,0.0891561470299324
"ENSG00000151366",422.725643368646,0.270180040653235,0.118984617702671,2.27071402900485,0.0231642952008045,0.0892137059079256
"ENSG00000171408",780.676203646281,-0.34987951951742,0.154112622871934,-2.27028463338897,0.0231903187989754,0.0892948598298363
"ENSG00000100554",908.224140273998,0.213033842306758,0.0938545479273068,2.26982972068396,0.0232179165540924,0.0893820391339442
"ENSG00000230712",16.9356018492074,1.29255594943955,0.569673255495024,2.26894265611322,0.0232718132795455,0.0895704027869295
"ENSG00000091127",171.606168253885,0.473675176140494,0.208853463671551,2.26797855210775,0.0233305139547856,0.089760465137259
"ENSG00000103034",174.415627067628,-0.355543442017644,0.156767903700463,-2.26796068343799,0.0233316031231542,0.089760465137259
"ENSG00000171109",914.268557432892,0.214413586411811,0.0945433514936599,2.26788645657637,0.0233361280259245,0.089760465137259
"ENSG00000088808",131.267562251799,-0.396143222429469,0.174736573399718,-2.26708819294101,0.0233848387048759,0.0899286439595482
"ENSG00000196655",405.484710196567,0.267706838465511,0.118097628090915,2.26682654675691,0.0234008237555006,0.0899709283495067
"ENSG00000153048",1062.76670152643,0.224206852062013,0.0989209990190326,2.26652434048786,0.0234192985930549,0.0900227653442689
"ENSG00000136153",3106.06623397008,0.377287366262536,0.166519732068199,2.26572167500254,0.0234684295862303,0.090192396056885
"ENSG00000233396",88.0499055130393,0.518850593586187,0.229018283251948,2.26554223627372,0.0234794252212727,0.090215426292348
"ENSG00000100097",16959.4295302554,-0.177134627782451,0.0781996315245559,-2.26515936621553,0.0235029016574965,0.0902863917102634
"ENSG00000114982",2116.6241347868,0.256822813022725,0.113398184277163,2.26478770061265,0.0235257105538459,0.0903547630898722
"ENSG00000183458",1523.901117008,0.296307006718825,0.130870690911324,2.26412044328244,0.0235667079426052,0.0904929466825077
"ENSG00000182685",29.8009299952851,0.864840710250094,0.382195149437817,2.26282492470722,0.0236464838046667,0.0907606206823649
"ENSG00000205746",1712.68501283263,0.311492705047896,0.137654362485068,2.2628611213225,0.0236442516998862,0.0907606206823649
"ENSG00000175592",287.074671232558,-0.50429678587471,0.222891309706943,-2.26252331927054,0.0236650897511669,0.0908127044888363
"ENSG00000088256",1177.10974139544,0.213768663982995,0.0944946411099238,2.26223055055918,0.0236831627108395,0.0908627212769909
"ENSG00000104953",12.2140652527278,1.23662325041113,0.546667991850261,2.26211021835325,0.0236905944323292,0.0908718993413657
"ENSG00000107263",1834.80990722283,0.23039684672829,0.10187287081218,2.2616114073497,0.023721422599644,0.0909707980256872
"ENSG00000239713",145.042037740845,-0.420079239174813,0.185755171790019,-2.26146725890183,0.023730337929314,0.0909856375805634
"ENSG00000128000",253.724125507453,-0.40216387543755,0.177847438580462,-2.26128573257805,0.0237415691504664,0.0910093484101212
"ENSG00000136715",639.530513027599,-0.278558655341587,0.123222731265227,-2.26061094800774,0.0237833592104354,0.0911501664787611
"ENSG00000204789",35.2721215162224,-0.797641340014779,0.352919083316722,-2.26012527437896,0.0238134769255691,0.0912461997284025
"ENSG00000139990",1226.2019160655,-0.239844594976117,0.106160535752809,-2.25926323068477,0.0238670156747629,0.0914024912824188
"ENSG00000235180",15.4802977908069,-1.15976385350089,0.513334265233092,-2.25927613262729,0.02386621360783,0.0914024912824188
"ENSG00000254510",7.49329890802682,1.85078948696346,0.819214794383318,2.25922370989,0.0238694726846113,0.0914024912824188
"ENSG00000155957",187.786461019386,0.43255590359387,0.191481718746158,2.25899321578211,0.0238838068866543,0.0914379630106475
"ENSG00000065989",710.19878905106,0.220228088427523,0.0974939397289945,2.25889002987975,0.0238902263354728,0.0914431248739643
"ENSG00000184500",1211.11248205429,0.245780002697642,0.108812358002626,2.25875081846596,0.0238988893913801,0.0914568704383203
"ENSG00000143512",9.91314549752156,-1.45461701149711,0.644086382204571,-2.25841913707019,0.0239195407368273,0.0915164775231212
"ENSG00000111653",499.045101297507,-0.293302686656763,0.129918551295372,-2.25758895656044,0.0239712977936258,0.0916946752538183
"ENSG00000136840",389.620189571939,0.268088257763992,0.118754013789044,2.25750902399162,0.0239762862589704,0.0916946752538183
"ENSG00000024422",11726.9658926959,0.174317500454118,0.0772215970293645,2.2573672024399,0.0239851393336719,0.0917090823716648
"ENSG00000010310",14.3213083714612,-1.12695397142267,0.499367393536219,-2.25676322885694,0.0240228735574767,0.0918338893339875
"ENSG00000165714",179.221583117909,-0.380451035028676,0.168598155010487,-2.25655515035151,0.024035885515,0.0918641559148961
"ENSG00000153130",904.441744471907,0.268172299169032,0.118850427788493,2.25638480364812,0.0240465425055417,0.091885410989601
"ENSG00000070614",7873.29040719615,0.279926209314679,0.124125990985755,2.25517804201704,0.0241221556165728,0.0921397117074664
"ENSG00000162881",6.77905446008891,-2.16801192004452,0.961356315076026,-2.25515959696282,0.0241233129420446,0.0921397117074664
"ENSG00000176410",160.70602569137,-0.372409562852049,0.165155657021021,-2.25490043495542,0.0241395790202838,0.092182314462888
"ENSG00000101665",253.367268840457,0.303023647036821,0.134402125873626,2.25460456869368,0.0241581604331683,0.0922142144222885
"ENSG00000178795",6.30194769154893,1.96527566889522,0.87164232283721,2.25468132673757,0.0241533385747153,0.0922142144222885
"ENSG00000139146",117.333927921318,0.408704685283137,0.181282470893935,2.25451850511384,0.0241635678479006,0.0922153344832472
"ENSG00000170425",93.9112801090893,-0.540610922319194,0.239831313000579,-2.25412985300167,0.0241880001118339,0.0922890431689777
"ENSG00000100802",122.060577888963,-0.413325572364068,0.183401956358314,-2.25365956051499,0.0242175932591109,0.0923824077952799
"ENSG00000173327",542.240688215873,0.243920493745514,0.108290068642572,2.25247335053976,0.0242923749640437,0.0926480764280111
"ENSG00000123933",3305.88234754306,-0.231197746126305,0.102645874960352,-2.25238224347162,0.0242981268543305,0.0926504173054109
"ENSG00000167711",10.134881328261,1.38237213571095,0.61383733116655,2.25201704999574,0.0243211945764529,0.0927187696834245
"ENSG00000197461",63.8419712700379,0.576028534105019,0.256023881497737,2.24990157455335,0.0244551939807772,0.0932099044306435
"ENSG00000170027",3050.18661175313,0.181825807517635,0.0808253906854138,2.24961247914448,0.0244735555911027,0.0932601763353263
"ENSG00000165246",485.087767034514,-0.31565520236598,0.140358388317996,-2.24892296177434,0.0245173978416986,0.0934075043062557
"ENSG00000082512",445.689534046236,0.351975515527209,0.156516617298649,2.24880604757516,0.0245248384543781,0.0934161147041288
"ENSG00000111348",24.9369452513979,0.987386967030736,0.439124730055841,2.24853418504846,0.0245421477994953,0.0934240872670365
"ENSG00000112031",425.141037356215,0.259553197195862,0.115433574251147,2.24850697797122,0.024543880642434,0.0934240872670365
"ENSG00000121680",265.21858101157,0.29896352064531,0.132964408636539,2.24844771402348,0.0245476555829203,0.0934240872670365
"ENSG00000256185",6.81377929280881,1.6514366460229,0.734468392408486,2.24847884959007,0.0245456722754938,0.0934240872670365
"ENSG00000249673",240.180262659745,-0.339718155256697,0.151101125813838,-2.24828341567251,0.0245581235389443,0.0934244902224144
"ENSG00000258399",43.3747732646067,-0.660861563983747,0.293931426117363,-2.24835286486132,0.0245536982445447,0.0934244902224144
"ENSG00000155816",360.083625539027,0.349920106685936,0.155681811041738,2.24766210223571,0.0245977443152078,0.0935554789056796
"ENSG00000109220",278.118834109565,0.310946558195283,0.13835554306861,2.24744561221581,0.0246115627552288,0.093564463424113
"ENSG00000120910",342.522272534656,0.372672697951732,0.165831308759802,2.24729998658775,0.0246208617428691,0.093564463424113
"ENSG00000144028",4374.64072059296,-0.18489796005708,0.0822681024574352,-2.24750485952614,0.0246077803634178,0.093564463424113
"ENSG00000183853",6691.52673660131,-0.17605637305699,0.0783396380611437,-2.24734728694533,0.0246178410243035,0.093564463424113
"ENSG00000177337",90.7099321633656,0.482478345618873,0.214713798239124,2.24707657158364,0.0246351339219273,0.0935989749010101
"ENSG00000103540",364.297328601888,-0.273761255979049,0.121878127037486,-2.24618857077488,0.0246919319994745,0.0937950111258741
"ENSG00000173473",1497.25738585061,-0.218076841785121,0.0971099466352039,-2.24566946375053,0.0247251875003073,0.0938620170537983
"ENSG00000205275",228.457447512401,-0.459761568134566,0.204725940825997,-2.24574163039422,0.0247205619752676,0.0938620170537983
"ENSG00000225511",36.0510121396683,-0.831756239534815,0.370380341276243,-2.24568138975405,0.0247244230507426,0.0938620170537983
"ENSG00000241104",9.11023090756408,-1.67477100589269,0.745921548819986,-2.24523746303094,0.0247528922898138,0.0939474118648542
"ENSG00000214140",51.9217380259639,-0.614125709061216,0.273605636411092,-2.2445652696222,0.0247960544314871,0.0940914254016363
"ENSG00000177981",536.566765294028,-0.265332174846043,0.118235076389361,-2.24410710381982,0.0248255110126946,0.0941833819863053
"ENSG00000149636",186.351671775689,-0.40657716857024,0.181204833594881,-2.24374350564634,0.024848909178194,0.0942523202148075
"ENSG00000161103",48.3611451433247,0.76789128322006,0.342270641402218,2.24352074158086,0.0248632538606318,0.0942868966592878
"ENSG00000044459",491.459616757516,-0.271276756164653,0.120939942018192,-2.24307000348856,0.0248923006530553,0.0943772004575048
"ENSG00000134590",4177.46211195703,0.191152545345515,0.0852642845390163,2.24188294523301,0.0249689385725047,0.09464786637364
"ENSG00000120992",451.353539792602,0.307339872956013,0.137119360975772,2.24140391822798,0.0249999229467899,0.094745399448616
"ENSG00000213593",696.504195191413,0.224016449392684,0.0999562901605087,2.24114409441328,0.025016742764865,0.09477489002173
"ENSG00000255857",9.50206512546223,-1.37716209992318,0.614496893105172,-2.24112133905855,0.025018216310084,0.09477489002173
"ENSG00000138297",741.078541174411,0.215062337785755,0.0959931558205483,2.24039241076517,0.0250654585503995,0.0949339106449913
"ENSG00000116729",3659.6175510327,-0.204180231184733,0.0911567565793913,-2.23988038678083,0.0250986892660047,0.0950398078212087
"ENSG00000184961",32.2932884076779,-0.749935357691812,0.334885592248919,-2.23937779065272,0.0251313451934237,0.0951434844694135
"ENSG00000143401",562.567350021929,-0.252844881230209,0.112941654450548,-2.23872124470179,0.0251740593342895,0.0952651915878087
"ENSG00000163125",1030.12756463888,-0.221869908256432,0.0991042548647624,-2.23875260006944,0.0251720179613048,0.0952651915878087
"ENSG00000162714",731.117015599323,-0.254842423308892,0.113849040581383,-2.23842398677678,0.0251934192587585,0.0953184507079172
"ENSG00000145194",21.1021336473331,0.937017573000748,0.418656961304326,2.23815118248952,0.025211197897139,0.0953457047989116
"ENSG00000166295",816.375496205722,0.213253340849004,0.0952807838996296,2.23815686774417,0.0252108272786788,0.0953457047989116
"ENSG00000081870",238.140685175802,0.316860355982254,0.141594305253721,2.23780437648587,0.0252338148997881,0.0954112288263743
"ENSG00000167699",638.36221994464,-0.247696074046784,0.11069169304439,-2.23771149608717,0.0252398750887907,0.0954141357654244
"ENSG00000271826",4.61783204086193,2.15413457265588,0.962763826922558,2.23744859582177,0.0252570354332817,0.0954589945363521
"ENSG00000180771",149.087836874644,0.42545848539294,0.190261756219144,2.23617448849203,0.0253403436395898,0.0957537880362704
"ENSG00000234684",66.4880606458073,-0.549648573633791,0.245955572610848,-2.2347473887223,0.0254339375866559,0.0960873166902535
"ENSG00000063244",1952.57799089646,-0.230749244823876,0.103260516944228,-2.23463189660872,0.0254415250095722,0.0960958481299969
"ENSG00000242282",27.7069061585888,-0.806108991447637,0.360802505694868,-2.23421117848157,0.0254691812653409,0.0961801626338485
"ENSG00000129559",395.590217573515,0.261835940180326,0.117222013414332,2.23367550644982,0.0255044317528475,0.0962931141891427
"ENSG00000101417",116.529418728729,-0.423893807533575,0.189817384766001,-2.23316640915759,0.0255379725742119,0.0963995648855324
"ENSG00000104904",7221.85833789389,0.189502991062952,0.0848943844971697,2.23222056659436,0.025600388772026,0.0966149456544941
"ENSG00000163866",406.102071041361,0.291256427596452,0.130491400380118,2.23199710285912,0.0256151544122193,0.0966504424275243
"ENSG00000197497",60.0348253079566,-0.588060707982879,0.263487919706414,-2.23183176154001,0.0256260842840252,0.0966714543534606
"ENSG00000099875",1562.30887029341,0.309767712606786,0.138830680327569,2.23126265661086,0.0256637357561889,0.0967858875867613
"ENSG00000167775",261.480121980388,-0.314383891540931,0.140902804442223,-2.23121103079139,0.0256671536401893,0.0967858875867613
"ENSG00000262468",19.2080570544306,-0.997601698003518,0.447224616834611,-2.23065023804905,0.0257043062621255,0.0969057182769489
"ENSG00000176105",1170.54872070931,-0.207350060370611,0.0929632573404076,-2.23045175376491,0.0257174670225217,0.0969350680079665
"ENSG00000100297",224.889571357892,0.3332985608674,0.149478713704652,2.22973928934088,0.0257647559271475,0.097093015439566
"ENSG00000132507",2390.86993726781,0.226062397250105,0.101407477855807,2.22924780331828,0.0257974214917144,0.0971958011572491
"ENSG00000141562",663.076909335263,-0.222539079686011,0.0998626400005126,-2.22845179823875,0.0258504022397018,0.097375068557824
"ENSG00000177917",323.822200966207,0.288543466418095,0.129491076248268,2.22828842556596,0.0258612876773588,0.0973957266913396
"ENSG00000113209",30.3865473376114,-0.799755892721275,0.358943669385262,-2.22808189956648,0.0258750540713614,0.0974272238494027
"ENSG00000187792",99.9044783014842,-0.487435355423543,0.218789374569643,-2.22787489740909,0.0258888585626893,0.0974588512739902
"ENSG00000107902",231.151017215644,-0.320185687483334,0.143724915788352,-2.22776743842268,0.0258960272626673,0.097465490210899
"ENSG00000153531",28.1425233290051,-0.810667922291692,0.363969036480152,-2.22729914096937,0.0259272879115764,0.0975627828926432
"ENSG00000180776",510.611329139494,-0.277467303959846,0.124593520017699,-2.22698021470483,0.0259485961338883,0.0976225924235913
"ENSG00000100209",130.956967529214,-0.385661555681005,0.173208503427916,-2.22657403100019,0.025975756153612,0.0977043877684465
"ENSG00000112514",1218.06938514443,-0.214801505697548,0.0964984382502907,-2.22595836359974,0.0260169704420342,0.0978174502604461
"ENSG00000119397",257.982447177576,-0.314839076409502,0.141435679292444,-2.22602300907761,0.0260126402602006,0.0978174502604461
"ENSG00000160325",218.46190752555,-0.315558112112204,0.141770608608172,-2.22583591345333,0.026025174292338,0.0978174502604461
"ENSG00000164327",971.234914905366,0.205696152164752,0.0924144395448064,2.22580100228842,0.0260275136618024,0.0978174502604461
"ENSG00000117222",509.794256288942,-0.259319232934207,0.116527280393854,-2.22539504962037,0.0260547295780841,0.0978993298087126
"ENSG00000122694",1239.07634882212,-0.257650850353107,0.115791691422454,-2.22512381663979,0.0260729273114425,0.0979472969333192
"ENSG00000132383",1291.01852201372,-0.228226134340242,0.102580342018647,-2.2248525384986,0.0260911390636268,0.0979952967288727
"ENSG00000147601",630.763937106591,-0.244265279658808,0.109804121661327,-2.22455474314712,0.0261111436592395,0.0980500088428585
"ENSG00000258477",190.814621684533,0.356091932319971,0.160083569723128,2.22441274226861,0.0261206873275849,0.0980654245036458
